tipo,material,producto,unidad,largo_cm,ancho_cm,alto_cm,orientacion,fuente_dimension,lineas,cantidad_total,peso_kg_total,volumen_m3_total,palets_total
caja,CJ12V,CAJAS COMPLETAS 1/2 V,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,413,2092.0,0.0,0.0,0.0
caja,CJ13V,CAJAS COMPLETAS 1/3 V,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,128,223.0,0.0,0.0,0.0
caja,PL13LN,PLASTICOS SIN BOTELLAS 1/3 LN,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,0.0,0.0,0.0
caja,TB8,BOTELLAS CARBONICO 8 KILOS,TB,0.0,0.0,0.0,sin directa,sin dimensiones,209,241.0,6266.0,1.928,9.64
caja,0AG0046,"VICHY CATALAN GAS 1,2L PET 6U",CAJ,35.0,25.0,40.0,vertical,ZM040 dimensiones directas,36,147.0,1058.4,1.0584,1.75
caja,0AG0084,SAN PELLEGRINO GAS 1L PET 6U,CAJ,24.0,16.0,31.0,vertical,ZM040 dimensiones directas,4,9.0,54.0,0.054000000000000006,0.08571428571428572
caja,0AG0119,FONT D.OR NATURAL 5L PET 4U,CAJ,27.0,24.0,36.0,vertical,ZM040 dimensiones directas,24,215.0,4407.5,4.3,5.972222222222222
caja,0AG0435,FONT DEL REGAS GARRAFA 8L 42 AZUL 2U,CAJ,16.0,14.0,41.0,vertical,ZM040 dimensiones directas,3,115.0,1840.0,1.84,2.3958333333333335
caja,0AM0006,FEMUA VINAGRE DE VINO BLANCO 2L,CAJ,31.0,20.0,35.0,vertical,ZM040 dimensiones directas,7,19.0,239.39999999999998,0.038,0.59375
caja,0AM0007,FEMUA VINAGRE DE VINO NEGRO 2L,CAJ,32.0,20.0,35.0,vertical,ZM040 dimensiones directas,1,1.0,12.64,0.000224,0.03125
caja,0LM0184,SECAMANOS GC 2C.ADD AZUL 106M 6U,CAJ,40.0,23.0,59.0,vertical,ZM040 dimensiones directas,27,27.0,0.0,0.014661000000000002,0.6136363636363636
caja,0LT0063,CHUFI HORCHATA 20CL VNR 12U,CAJ,22.0,18.0,32.0,vertical,ZM040 dimensiones directas,4,6.0,52.199999999999996,0.028799999999999996,0.03571428571428571
caja,0RF0124,/-COCA COLA 2L PET 6U,CAJ,31.0,20.0,35.0,vertical,ZM040 dimensiones directas,45,109.0,1308.0,1.308,1.703125
caja,0RF0168,/-FANTA NARANJA 2L PET 6U,CAJ,31.0,20.0,35.0,vertical,ZM040 dimensiones directas,26,49.0,642.88,0.588,0.765625
caja,0RF0169,/-FANTA LIMON 2L PET 6U,CAJ,31.0,20.0,35.0,vertical,ZM040 dimensiones directas,52,80.0,1049.6,0.96,1.25
caja,0RF0445,GEISER LIMONADA 2L SR 6U,CAJ,30.0,20.0,36.0,vertical,ZM040 dimensiones directas,3,3.0,37.8,0.0006479999999999999,0.046875
caja,0VE0023,CASTELL D´ORDAL ROSADO 6U,CAJ,26.0,18.0,33.0,vertical,ZM040 dimensiones directas,1,4.0,35.64,0.018,0.07017543859649122
caja,0VE0025,CASTELL D´ORDAL BRUT 75CL 6U,CAJ,26.0,18.0,33.0,vertical,ZM040 dimensiones directas,3,4.0,35.4,0.018,0.042105263157894736
caja,0VE0041,FAUSTINO CRIANZA TINTO 75CL 6U,CAJ,25.0,16.0,28.0,vertical,ZM040 dimensiones directas,20,27.0,202.5,0.1215,0.27
caja,0VE00464,SOLAR DE ZUNIL ROSADO 75CL 6U,CAJ,23.0,15.0,30.0,vertical,ZM040 dimensiones directas,7,9.0,40.5,0.09315,0.07200000000000001
caja,0VE0048,SEGURA VIUDAS ARIA BRUT NATURE 75CL 6U,CAJ,29.0,20.0,33.0,vertical,ZM040 dimensiones directas,1,2.0,21.88,0.009,0.041666666666666664
caja,0VE0463,SOLAR DE ZUNIL TINTO 75CL 6U,CAJ,23.0,15.0,30.0,vertical,ZM040 dimensiones directas,57,173.0,1297.5,1.7905499999999999,1.3840000000000001
caja,0VE0465,SOLAR DE ZUNIL BLANCO 75CL 6U,CAJ,23.0,15.0,30.0,vertical,ZM040 dimensiones directas,24,56.0,252.0,0.5796,0.448
caja,0VE0524,SEÑORIO DE LIZIA VERDEJO RUEDA 75CL 6U,CAJ,23.0,15.0,32.0,vertical,ZM040 dimensiones directas,301,474.0,3555.0,2.133,3.7920000000000003
caja,0VE0531,PRIOR  BLANCO VERDEJO 75CL 6U,CAJ,23.0,15.0,31.0,vertical,ZM040 dimensiones directas,25,48.0,216.0,0.005136,0.384
caja,0VE0532,PRIOR BOBAL ROSADO 75CL 6U,CAJ,23.0,15.0,32.0,vertical,ZM040 dimensiones directas,14,22.0,99.0,0.24287999999999998,0.176
caja,0VE0533,PRIOR TINTO TEMPRANILLO 75CL 6U,CAJ,23.0,15.0,31.0,vertical,ZM040 dimensiones directas,5,7.0,52.5,0.000749,0.056
caja,0VE0945,SEÑORIO DE LAZOIRO 75CL 6U,CAJ,25.0,17.0,30.0,vertical,ZM040 dimensiones directas,10,13.0,97.5,0.058499999999999996,0.12380952380952381
caja,0VE1410,ALLUE CAVA BRUT NATURE 75CL 6U,CAJ,27.0,18.0,32.0,vertical,ZM040 dimensiones directas,39,61.0,457.5,0.27449999999999997,0.8970588235294118
caja,0ZU0311,PAGO NARANJA   1L PET 6U,CAJ,24.0,16.0,28.0,vertical,ZM040 dimensiones directas,6,6.0,0.0,0.036000000000000004,0.057692307692307696
caja,NTL32SP6,NESTEA LIMON 3/2 SR PET 6U.,CAJ,26.5,17.7,32.3,vertical,ZM040 dimensiones directas,6,255.0,2486.25,2.295,3.0357142857142856
caja,NTL32SP6,´ESTEA LIMON 3/2 SR PET 6U.,CAJ,26.5,17.7,32.3,vertical,ZM040 dimensiones directas,1,84.0,819.0,0.7559999999999999,1.0
caja,NTY32SP6,NESTEA TE VERDE MARACUYA 3/2SR PET 6U.HT,CAJ,26.5,17.7,32.3,vertical,ZM040 dimensiones directas,6,509.0,5119.522,4.5809999999999995,6.059523809523809
caja,VE32P6,"AGUA VERI 1,5L PET PACK 6U.",CAJ,26.4,17.6,31.8,vertical,ZM040 dimensiones directas,66,810.0,8019.0,7.289999999999999,9.642857142857142
lata,0AG0026,VICHY CATALAN LIMON 1/3 LATA 24U,CAJ,45.0,31.0,23.0,horizontal,ZM040 dimensiones directas,2,2.0,16.0,0.01584,0.020202020202020204
lata,0AG0027,VICHY CATALAN GAS 1/3 LT SLEEK 24U,CAJ,45.0,31.0,23.0,horizontal,ZM040 dimensiones directas,19,58.0,493.0,0.45936,0.58
lata,0AG0035,VICHY CATALAN TONICAS 1/3 LATA 24U,CAJ,45.0,31.0,23.0,horizontal,ZM040 dimensiones directas,1,1.0,0.0,0.00792,0.010101010101010102
lata,0AG0036,VICHY CATALAN NARANJA 1/3 LATA 24U,CAJ,45.0,31.0,23.0,horizontal,ZM040 dimensiones directas,2,2.0,17.1,0.01584,0.02
lata,0AG0038,VICHY CATALAN PLUS MENTA 1/3 LATA 24U,CAJ,45.0,31.0,23.0,horizontal,ZM040 dimensiones directas,2,2.0,0.0,0.01584,0.020202020202020204
lata,0AG0090,FONT D.OR NATURAL 1/3 LATA 24U,CAJ,40.0,29.0,19.0,horizontal,ZM040 dimensiones directas,5,100.0,0.0,0.7919999999999999,1.0
lata,0RF0019,/-COCA COLA LATA 33CL 24U,CAJ,40.0,27.0,12.0,horizontal,ZM040 dimensiones directas,529,996.0,8565.6,7.88832,9.222222222222221
lata,0RF0020,/-FANTA NARANJA LATA 33CL 24U,CAJ,40.0,27.0,12.0,horizontal,ZM040 dimensiones directas,182,208.0,1788.8,1.64736,1.9259259259259258
lata,0RF0021,/-FANTA LIMON LATA 33 CL 24U,CAJ,40.0,27.0,12.0,horizontal,ZM040 dimensiones directas,93,103.0,885.8,0.81576,0.9537037037037036
lata,0RF0022,/-AQUARIUS LIMON 33CL LATA 24U,CAJ,40.0,27.0,12.0,horizontal,ZM040 dimensiones directas,287,350.0,3010.0,2.772,3.2407407407407405
lata,0RF0056,/-AQUARIUS NARANJA 33CL LATA 24U,CAJ,40.0,27.0,12.0,horizontal,ZM040 dimensiones directas,122,137.0,1178.2,1.08504,1.2685185185185184
lata,0RF0079,/-COCA COLA ZERO LATA 33CL 24U,CAJ,40.0,27.0,12.0,horizontal,ZM040 dimensiones directas,396,612.0,5263.2,4.84704,5.666666666666666
lata,0RF0083,/-SPRITE 33CL LATA 24U,CAJ,40.0,27.0,12.0,horizontal,ZM040 dimensiones directas,22,25.0,215.0,0.198,0.23148148148148145
lata,0RF0086,/-TRINA LIMON  LATA 24U,CAJ,40.0,27.0,12.0,horizontal,ZM040 dimensiones directas,2,2.0,18.0,0.01584,0.02
lata,0RF0088,/-SCHWEPPES TONICA LATA SLEEK 24U,CAJ,40.0,27.0,12.0,horizontal,ZM040 dimensiones directas,28,38.0,342.0,0.30096,0.38
lata,0RF0091,/-SCHWEPPES LIMON LATA SLEEK 24U,CAJ,40.0,27.0,12.0,horizontal,ZM040 dimensiones directas,4,5.0,45.0,0.039599999999999996,0.05
lata,0RF0296,RED BULL ENERGY DRINK 25CL LATA 24U,CAJ,33.0,22.0,14.0,horizontal,ZM040 dimensiones directas,196,284.0,1988.0,1.704,2.6296296296296293
lata,0RF0337,/-COCA COLA ZERO ZERO 33CL LATA 24U,CAJ,20.0,27.0,12.0,horizontal,ZM040 dimensiones directas,38,39.0,351.0,0.25272,0.2106
lata,0RF0358,RED BULL ZERO 25CL LATA 24U,CAJ,33.0,22.0,14.0,horizontal,ZM040 dimensiones directas,1,1.0,6.816,0.006,0.009259259259259259
lata,0RF0482,TRINA NARANJA SLEEK 33CL 24U,CAJ,35.0,23.0,14.0,horizontal,ZM040 dimensiones directas,42,44.0,352.0,0.49587999999999993,0.44
lata,0RF0576,RED BULL SUGAR FREE 25CL LATA 24U,CAJ,32.0,22.0,14.0,horizontal,ZM040 dimensiones directas,5,5.0,34.08,0.049280000000000004,0.046296296296296294
lata,0RF0609,RED BULL ENERGY 355ML LATA  24U,CAJ,33.0,22.0,14.0,horizontal,ZM040 dimensiones directas,2,3.0,28.049999999999997,0.02556,0.027777777777777776
lata,0RF1070,RED BULL WATER MELON 25CL LATA 24U,CAJ,32.0,22.0,14.0,horizontal,ZM040 dimensiones directas,1,1.0,0.0,0.006,0.009259259259259259
lata,0RF1697,/-COCA COLA IMPORT LATA33 24U,CAJ,40.0,27.0,12.0,horizontal,ZM040 dimensiones directas,226,551.0,4738.599999999999,4.36392,5.565656565656566
lata,DL13LT,DAMM LEMON 1/3 LATA LC,CAJ,39.7,26.5,11.6,horizontal,ZM040 dimensiones directas,34,76.0,653.5999999999999,0.60192,0.7676767676767677
lata,EC13LT,DAURA DAMM 1/3 LATA LC,CAJ,39.7,26.5,11.6,horizontal,ZM040 dimensiones directas,14,20.0,172.0,0.15839999999999999,0.20202020202020204
lata,ED13LT,ESTRELLA DAMM 1/3 LATA,CAJ,39.7,26.5,11.6,horizontal,ZM040 dimensiones directas,485,2449.0,21061.399999999998,19.39608,24.737373737373737
lata,FD13LT,FREE DAMM 1/3 LATA LC,CAJ,39.7,26.5,11.6,horizontal,ZM040 dimensiones directas,63,99.0,851.4,0.78408,1.0
lata,FDL13LT,FREE DAMM LIMON 1/3 LATA,CAJ,39.7,26.5,11.6,horizontal,ZM040 dimensiones directas,13,22.0,189.2,0.17424,0.22222222222222224
lata,FDT13LT,FREE DAMM TOSTADA 1/3 LATA LC,CAJ,39.7,26.5,11.6,horizontal,ZM040 dimensiones directas,23,33.0,283.8,0.26136,0.33333333333333337
lata,FTI14L12,FEVERTREE INDIAN TONIC 1/4 LATA BAND-12U,CAJ,21.4,16.1,13.4,horizontal,ZM040 dimensiones directas,4,15.0,48.18,0.045,0.06944444444444445
lata,NTF13L6F,NESTEA F.ROJOS 33CL LATA 4U-P6U SDR HT,CAJ,40.7,27.0,11.9,horizontal,ZM040 dimensiones directas,102,115.0,990.8399999999999,0.9107999999999999,1.1616161616161618
lata,NTL13LT6,NESTEA LIMON 1/3 LATA 4U-PACK 6U.,CAJ,40.7,27.0,11.9,horizontal,ZM040 dimensiones directas,589,1743.0,15033.375,13.80456,17.606060606060606
lata,NTM13LT6,NESTEA MELOCOTON 1/3 LATA 4U-PACK 6U.P.H,CAJ,40.7,27.0,11.9,horizontal,ZM040 dimensiones directas,8,57.0,491.625,0.45143999999999995,0.5757575757575758
lata,NTP13LT6,NESTEA MANGO-PIÑA 1/3 LATA 4U-PACK 6U HT,CAJ,40.7,27.0,11.9,horizontal,ZM040 dimensiones directas,1,1.0,8.625,0.00792,0.010101010101010102
lata,NTS13LT6,NESTEA LIMON SIN 1/3 LATA 4U-PACK 6U,CAJ,40.7,27.0,11.9,horizontal,ZM040 dimensiones directas,5,192.0,1656.0,1.52064,1.9393939393939394
lata,NTY13LT6,NESTEA TE VERDE MARACUYA1/3LATA 4U-P6UHT,CAJ,40.7,27.0,11.9,horizontal,ZM040 dimensiones directas,75,708.0,6106.5,5.60736,7.151515151515151
lata,TU13LT,TURIA 1/3 LATA,CAJ,39.7,26.5,11.6,horizontal,ZM040 dimensiones directas,3,10.0,86.0,0.07919999999999999,0.10101010101010102
lata,VO13LT,VOLL DAMM 1/3 LATA LC,CAJ,39.7,26.5,11.6,horizontal,ZM040 dimensiones directas,50,143.0,1229.8,1.13256,1.4444444444444446
lata,0AG0429,VICHY CATALAN CUPRA LIME 1/3 LATA 24U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,1,2.0,16.74,0.01584,0.02
lata,0AG0454,VICHY CATALAN PINK POMELO 1/3 SLEEK 24U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,2,6.0,50.22,0.04752,0.0396
lata,0AM0068,"REDONDO COCTEL DE ACEITUNAS LATA 2,5KG",UN,0.0,0.0,0.0,sin directa,sin dimensiones,12,13.0,0.0,0.0,0.09027777777777778
lata,0AM0076,"REDONDO ACEITUNA NEGRA DULCE LATA 2,5 KG",UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.006060606060606061
lata,0AM1279,BARGALLO ACEITE ARBEQUINA 3L LATA,UN,0.0,0.0,0.0,sin directa,sin dimensiones,5,6.0,18.0,0.0,0.0
lata,0AM5254,"VERISOL ALIÑADA PARTIDA AJO LATA 2,5KG",UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,1.0,0.0,0.0,0.0
lata,0AM5383,PROEZA TOMATE FRITO EXTRA LATA 3KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,116,476.0,0.0,0.0,1.5866666666666667
lata,0AM5389,PROEZA MAIZ DULCE EN GRANO LATA 3KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,35,237.0,0.0,0.0,0.0
lata,0AM5390,PROEZA CHAMPIÑON LAMINADO LATA 3KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,21,54.0,0.0,0.0,0.0
lata,0AM5392,PROEZA GARBANZOS EXTRA LATA 3KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,38,78.0,0.0,0.0,0.0
lata,0AM5393,PROEZA CEBOLLA FRITA A.GIRASOL LATA 3KG,UN,0.0,0.0,0.0,sin directa,sin dimensiones,34,83.0,0.0,0.0,0.83
lata,0AM5395,BARGASOL A.ALTO OLEICO EXTRA LATA 20 L.,UN,0.0,0.0,0.0,sin directa,sin dimensiones,3,3.0,60.0,0.06,0.06818181818181818
lata,0RF1170,/-SEVEN UP ZERO LATA 33CL 24U,CAJ,100.0,120.0,169.0,sin directa,PAL dimensiones referencia,3,3.0,25.5,0.0,0.030303030303030304
lata,0RF1698,/-COCA COLA ZERO IMPORT LATA33 24U,CAJ,0.0,0.0,0.0,sin directa,sin dimensiones,177,348.0,2992.7999999999997,2.75616,3.5151515151515156
lata,1PLV1138,BONKA ESSENTIA SERVILLETERO HOJALATA,UN,0.0,0.0,0.0,sin directa,sin dimensiones,1,10.0,0.0,0.0,0.0
otros,0AM0131,MONTSIÀ ARROZ EXTRA 5 KG.,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,13,33.0,165.0,0.00026399999999999997,0.00022
otros,0AM0168,MONTSIÀ ARROZ VAPORIZADO 5 KG.,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,3,3.0,15.0,2.4e-05,1.9999999999999998e-05
otros,0AM0242,GALLO PAJARITAS (LAZOS) VEGETAL 3KG,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,8,14.0,70.0,0.042,0.035
otros,0AM0312,"BAYMAR BERBERECHOS NATURAL  0L120, 35/45",UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,16,94.0,0.0,0.000752,0.0006266666666666666
otros,0AM0318,EL XILLU ANCHOA DE ESCALA EN ACEITE 50F,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,1,2.0,0.0,1.6e-05,1.3333333333333333e-05
otros,0AM0506,"REDONDO ALIÑO DE LA ABUELA 2,5 KG.",UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,12,18.0,0.0,0.000144,0.00012
otros,0AM0565,"ORLANDO SALSA PIZZA 2,1 KG.",UN,5.83,2.08,2.83,horizontal,ZM040 dimensiones directas,1,1.0,0.363,0.00025,0.0005952380952380953
otros,0AM1247,V.VIDAL COCTEL DE GOMINOLAS CUBO 3KG,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,6,6.0,0.0,4.8e-05,0.03571428571428571
otros,0AM1604,RIOJAVINA VINAGRE BALSAMICO D MODENA 5L,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,2,2.0,10.0,0.01,0.013157894736842105
otros,0AM1631,BAYMAR BERBERECHOS NATURAL 25/35 F.A.,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,1,5.0,0.0,3.9999999999999996e-05,0.01
otros,0AM1898,HEINZ KETCHUP 460G,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,2,2.0,0.0,1.6e-05,0.0015037593984962407
otros,0AM2680,BAYMAR FILETE SALMON PARRILL OLIVA 160G,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,1,1.0,0.0,8e-06,0.0033444816053511705
otros,0AM4997,BAYMAR BERBERECHOS NATURAL OL120 50/60,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,11,118.0,20.060000000000002,0.000944,0.0007866666666666667
otros,0AM5247,"GOYA JALAPEÑO VERDE RODAJAS 1,54KG 1U",UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,4,4.0,6.6,3.2e-05,2.6666666666666667e-05
otros,0AM5474,PALITOS DE TRIGO 1KG (CUBO),UN,27.7,19.1,22.3,horizontal,ZM040 dimensiones directas,1,1.0,1.0,0.001,0.0008333333333333334
otros,0AM5690,BAYMAR BERBERECHOS NATURAL 35/45 RR125,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,2,10.0,0.0,7.999999999999999e-05,0.02
otros,0CF0029,NESCAFE DESCAFEINADO SOBRE 2G 100U,UN,26.0,12.0,10.0,horizontal,ZM040 dimensiones directas,49,51.0,35.699999999999996,0.15911999999999998,51.0
otros,0CF0058,XPLICIT DESCAFEINADO 500GR,UN,26.0,13.0,6.0,horizontal,ZM040 dimensiones directas,63,133.0,74.61300000000001,0.0665,0.2638888888888889
otros,0CF0080,XPLICIT NATURAL CREMOSO 1KG,UN,27.0,13.0,7.5,horizontal,ZM040 dimensiones directas,203,745.0,745.0,0.745,2.328125
otros,0CF1133,GARRIGA S.PURO ARABICA BOLSA 1KG 1U,UN,27.0,13.0,7.5,horizontal,ZM040 dimensiones directas,9,79.0,88.638,0.079,0.32916666666666666
otros,0CF1134,GARRIGA S.SUPERIOR NATURAL BOLSA 1KG 1U,UN,27.0,13.0,7.5,horizontal,ZM040 dimensiones directas,30,244.0,273.76800000000003,0.244,1.0166666666666666
otros,0CF1135,GARRIGA S.EXPRES NATURAL BOLSA 1KG 1U,UN,27.0,13.0,7.5,horizontal,ZM040 dimensiones directas,36,108.0,121.17600000000002,0.108,0.45
otros,0CF1136,GARRIGA CREME NATURAL BOLSA 1KG 1U,UN,27.0,13.0,7.5,horizontal,ZM040 dimensiones directas,139,770.0,863.94,0.77,3.2083333333333335
otros,0CF1137,GARRIGA DESCAFEINADO BOLSA 500G 1U,UN,27.0,13.0,7.5,horizontal,ZM040 dimensiones directas,121,255.0,286.11,0.255,0.425
otros,0LI0010,SMIRNOFF VODKA 70CL,BOT,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,3,4.0,4.0,0.002796,0.00233
otros,0LI0138,BAILEYS ORIGINAL 1L,BOT,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,150,189.0,945.0,0.189,0.1575
otros,0LI0266,CITADELLE GIN 70CL,BOT,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,1,1.0,5.0,0.000699,0.013333333333333334
otros,0LI0267,BULLDOG GIN 70CL,BOT,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,3,6.0,30.0,0.004194,0.003495
otros,0LI0268,G VINE FLORAISON GIN 70CL,BOT,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,1,1.0,5.0,0.000699,0.0005825
otros,0LI2687,P-BAILEYS ORI.CREMA WHISKY 1L,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,75,239.0,239.0,0.23900000000000002,0.1991666666666667
otros,0LM0676,DPALILLO QUALITY TOALLA LIMON 6x8cM 100U,PAK,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,5,5.0,3.0,3.9999999999999996e-05,0.013020833333333332
otros,0LM0678,GC.P&P SERVILLETAS 2C. BLANCO 40X40 100U,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,6,36.0,19.44,0.000288,0.06428571428571428
otros,0LM0735,DON PALILLO BROCHETA MADERA 25CM 10X100U,PAK,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,5,6.0,7.800000000000001,4.8e-05,0.025
otros,0LM0736,DON PALILLO BROCHETA 10CM 15X200U,PAK,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,4,4.0,3.6,3.2e-05,2.6666666666666667e-05
otros,0LM0764,RUBBEREX GUANTES NITRILO TALLA M 1 PAR,UN,48.0,26.0,21.0,horizontal,ZM040 dimensiones directas,1,1.0,0.0,0.000262,0.00021833333333333337
otros,0LM0784,DPALILLO SET Nº7(TEND+CUCHILL+SERV)MAD50,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,2,8.0,5.52,6.4e-05,5.333333333333333e-05
otros,0LM0789,EVERSIA BOLSA CAMISETA BIO 34X48 220U,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,21,25.0,23.75,0.00019999999999999998,0.00016666666666666666
otros,0LM0790,"DPALILLO AGITADOR MADERA 110x6x1,5 500U",PAK,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,28,42.0,14.7,0.000336,0.00028000000000000003
otros,0LM1027,GC-NATURE SERVILL.2C RECICLDO 20X20 100U,UN,20.0,10.0,3.0,horizontal,ZM040 dimensiones directas,21,112.0,0.0,0.000672,0.08888888888888888
otros,0LM1028,GC SERVILLETAS COCTL 2C.BLANC 20X20 100U,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,3,30.0,0.0,0.00023999999999999998,0.022727272727272728
otros,0LM1031,RESSOL BAYETA MULTIUSOS AMARILLA40x36 3U,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,1,1.0,0.0,8e-06,6.666666666666667e-06
otros,0LM1032,RESSOL BAYETA MICROFIBRA WON.AZ.40x30 6U,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,3,3.0,0.0,2.4e-05,1.9999999999999998e-05
otros,0LM1033,RESSOL BAYETA MICROFIBRA GRIS 40x38 10U,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,8,10.0,0.0,7.999999999999999e-05,6.666666666666667e-05
otros,0LM1158,GC SERV.MINI SERVICIO BLC 1C.17x17 400U,UN,20.0,10.0,3.0,horizontal,ZM040 dimensiones directas,98,912.0,237.12,0.005472,0.95
otros,0LM2545,BOLSA INDUSTRIAL ROJA G90 85x105  10U,UN,20.0,20.0,20.0,horizontal,ZM040 dimensiones directas,1,1.0,0.0,8e-06,6.666666666666667e-06
otros,0RA0119,"DON SIMON SANGRIA 1,5L",UN,37.0,21.0,20.0,horizontal,ZM040 dimensiones directas,9,114.0,0.0,0.171,0.14250000000000002
otros,0VE2594,VIÑA ESMERALDA BLANCO 75CL 1U,UN,33.0,25.0,33.0,horizontal,ZM040 dimensiones directas,2,12.0,0.0,0.009000000000000001,0.0075000000000000015
otros,0VE2595,VIÑA SOL BLANCO 75CL 1U,UN,33.0,25.0,33.0,horizontal,ZM040 dimensiones directas,3,15.0,0.0,0.011250000000000001,0.009375000000000001
otros,0VE3263,IRREVERENTE VERMUT RESERVA 1L 1U,UN,8.5,8.5,8.5,horizontal,ZM040 dimensiones directas,38,226.0,226.0,0.226,0.35873015873015873
otros,0VE3311,MAESTRI DEL CASELE LAMBRUSCO ROSADO 75CL,UN,33.0,15.0,20.0,horizontal,ZM040 dimensiones directas,1,3.0,45.0,0.013499999999999998,0.01125
otros,UC301,SERVILLETERO METALICO ED,UN,10.0,15.0,12.0,horizontal,ZM040 dimensiones directas,13,131.0,65.5,0.25545,0.6822916666666666
otros,UE926CATN,POSAVASOS ED CAT,UN,10.0,10.0,0.0,horizontal,ZM040 dimensiones directas,2,612.0,3.672,0.0,0.0061818181818181816
otros,UF058,MESA PLASTICO ED,UN,70.0,70.0,72.0,horizontal,ZM040 dimensiones directas,3,59.0,433.65,0.020827,2.95
otros,UGA0033,VAJILLA CAFE/LECHE GRANA 12 JUEG. GA,EST,38.0,17.0,15.5,horizontal,ZM040 dimensiones directas,1,2.0,10.4,0.011492,0.020833333333333332
otros,UGA0034,VAJILLA CORTADO GRANA 12 JUEG. GA,EST,31.5,13.5,13.0,horizontal,ZM040 dimensiones directas,1,2.0,7.37,0.011492,0.018518518518518517
otros,UGA0035,VAJILLA CAFE GRANA 12 JUEG. GA,EST,30.0,12.5,12.5,horizontal,ZM040 dimensiones directas,1,2.0,6.37,0.011492,0.018518518518518517
otros,UGA0051,VAJILLA ECO CAFE NEGRO 12 JUEG. GA,EST,30.0,12.5,12.5,horizontal,ZM040 dimensiones directas,1,2.0,6.37,0.009375999999999999,0.018518518518518517
otros,UGA0052,VAJILLA ECO CAFE CON LECHE 12 JUEG. GA,EST,38.0,17.0,15.5,horizontal,ZM040 dimensiones directas,1,2.0,10.4,0.011492,0.020833333333333332
otros,UGA0053,VAJILLA ECO CORTADO 12 JUEG. GA,EST,31.5,13.5,13.0,horizontal,ZM040 dimensiones directas,1,2.0,7.37,0.011056,0.018518518518518517
otros,UI044,VASO 33 CL INEDIT,UN,12.0,8.5,12.0,horizontal,ZM040 dimensiones directas,2,24.0,4.32,0.029376,0.019230769230769232
otros,UV105,COPA VOLL-DAMM GRANDE,UN,18.1,7.5,18.1,horizontal,ZM040 dimensiones directas,26,255.0,47.684999999999995,0.23664,0.22135416666666666
otros,0AG0004,FONT D.OR NATURAL 1/2 PET 24U,ZPR,0.0,0.0,0.0,sin directa,sin dimensiones,3,7.0,91.0,0.0,0.1111111111111111
otros,0AG0007,"FONT D.OR NATURAL 1,5L PET 12U",ZPR,0.0,0.0,0.0,sin directa,sin dimensiones,3,14.0,299.25,0.0,0.35
otros,0AG0039,"FONT D.OR NATURAL 1,5L PET 6U",ZPR,0.0,0.0,0.0,sin directa,sin dimensiones,6,16.0,304.0,0.0,0.17391304347826086
